"Name","Company","State","City","Salary","Location","Url","Posted Date"
"Project Lead - Fire Safety Systems - Mount Prospect, IL"," Siemens PLC  ","IL","Mount Prospect","$48k-$74k","Mount Prospect, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=323&ao=344663&s=58&guid=000001672e48d3398818916c1ec6d458&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3ca0b576&cb=1542669784016&jobListingId=2989435298"," 10 days ago"
"Sr. Financial Analyst - Manufacturing and Logistics"," Siemens PLC  ","IL","Buffalo Grove","$68k-$90k","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=324&ao=344663&s=58&guid=000001672e48d3398818916c1ec6d458&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_200bf9d1&cb=1542669784018&jobListingId=3022686996"," 7 days ago"
"Building Automation Controls Technician - Major US"," Siemens PLC  ","IL","Buffalo Grove","","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=325&ao=344663&s=58&guid=000001672e48d3398818916c1ec6d458&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ba336bca&cb=1542669784019&jobListingId=2916642278"," 25 days ago"
"Tridium Niagara 4 Certified Specialist - HVAC Controls - Mount Prospect, IL"," Siemens PLC  ","IL","Mount Prospect","","Mount Prospect, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=326&ao=344663&s=58&guid=000001672e48d3398818916c1ec6d458&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_03a7d3f7&cb=1542669784020&jobListingId=2983118720"," 12 days ago"
"IT Solutions Architect - Infrastructure & Extra Low Voltage Systems - Building Technologies - Midwest"," Siemens PLC  ","IL","Mount Prospect","$96k-$155k","Mount Prospect, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=327&ao=344663&s=58&guid=000001672e48d3398818916c1ec6d458&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8c923ce0&cb=1542669784021&jobListingId=2889602930"," 16 days ago"
"Product Architect - Teamcenter - Major City in Central U.S."," Siemens PLC  ","IL","Peoria","","Peoria, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=328&ao=344663&s=58&guid=000001672e48d3398818916c1ec6d458&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ce6245dd&cb=1542669784023&jobListingId=2915313787"," 26 days ago"
"Manufacturing Digital Consultant - Motion Control & Machine Tool"," Siemens PLC  ","IL","Elk Grove Village","","Elk Grove Village, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=329&ao=344663&s=58&guid=000001672e48d3398818916c1ec6d458&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d431f898&cb=1542669784024&jobListingId=3019844988"," 10 days ago"
"Central Urinalysis Sales Specialist (MidWest)"," Siemens Healthineers  ","IL","Chicago","$20-$33 per hour","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=330&ao=287968&s=58&guid=000001672e48d3398818916c1ec6d458&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e07a819b&cb=1542669784030&jobListingId=3008096612"," 20 days ago"
"Data Scientist - Predictive Analytics"," IBM  ","IL","Chicago","$108k-$152k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=140152&s=149&guid=000001672e48d5d5b3d8451ff7867d94&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fe5677e5&cb=1542669784689&jobListingId=3005617612"," 23 days ago"
"Identity and Access Management North American Brand Sales Specialist"," IBM  ","IL","Chicago","$36-$58 per hour","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=402&ao=182837&s=149&guid=000001672e48d5d5b3d8451ff7867d94&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_42da7852&cb=1542669784690&jobListingId=2927074218"," 18 days ago"
"Product Manager - VFD's"," Siemens PLC  ","IL","Buffalo Grove","$86k-$128k","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e0938744&cb=1542669784692&jobListingId=2976769270"," 17 days ago"
"Smart Building IoT Solutions Sales Executive - Chicago"," Siemens PLC  ","IL","Mount Prospect","","Mount Prospect, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=402&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2b16b609&cb=1542669784693&jobListingId=2965449800"," 24 days ago"
"Entry Level Software Developer - Cloud"," Siemens PLC  ","IL","Chicago","$47k-$76k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=403&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c49f557f&cb=1542669784694&jobListingId=2865619117","7 days ago"
"Siemens Digital Industry - Sr. Executive Account Manager (Food,Beverage & CPG Vertical Market)"," Siemens PLC  ","IL","Hoffman Estates","$62k-$101k","Hoffman Estates, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=404&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a1d35fc9&cb=1542669784695&jobListingId=2930249526"," 16 days ago"
"Pre-Sales Solutions Consultant V"," Siemens PLC  ","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=405&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f0f60ea6&cb=1542669784696&jobListingId=2981817231"," 13 days ago"
"NX CAM Training Instructor - Learning Architect PLM - Detroit, Chicago, Cincinnati, Cypress, St. Louis, Orlando, or Houston"," Siemens PLC  ","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=406&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4dd33cc2&cb=1542669784698&jobListingId=2989435405"," 10 days ago"
"SIEMENS -Product Marketing Specialist 3 - SIMNJP"," APN Software Services Inc.  ","IL","Buffalo Grove","","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=407&ao=215203&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_059e47cb&cb=1542669784699&jobListingId=2547639126"," 25 days ago"
"Building Technolgies Branch Support Intern (Midwest)"," Siemens PLC  ","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=408&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0a8b2827&cb=1542669784700&jobListingId=2970649206"," 20 days ago"
"Portfolio Sales Professional-Industrial Accounts-IL-OH"," Siemens PLC  ","IL","Elgin","","Elgin, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=409&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_942c5a52&cb=1542669784701&jobListingId=2843503850"," 19 days ago"
"Digital Solutions and Service Business Developer "," Siemens PLC  ","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=410&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_eb14d32a&cb=1542669784702&jobListingId=3002965181"," 25 days ago"
"Applications and Costing Engineer/Siemens NX"," Request Technology - Craig Johnson  ","IL","Naperville","","Naperville, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=411&ao=129608&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_de683b4c&cb=1542669784703&jobListingId=3021961425"," 30+ days ago"
"Siemens - Software Engineer 3 - SIMNJP"," APN Software Services Inc.  ","IL","Hoffman Estates","","Hoffman Estates, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=412&ao=215203&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_46ac50c9&cb=1542669784704&jobListingId=2538587299"," 9 days ago"
"Portfolio Sales Professional- Analytical Products and Solutions (AP) business -TX-IL-MO-KS"," Siemens PLC  ","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=413&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ad904ac2&cb=1542669784705&jobListingId=2926125885"," 19 days ago"
"Senior Vertical Market Manager - Data Centers - Building Technologies - Buffalo Grove, IL"," Siemens PLC  ","IL","Buffalo Grove","$62k-$101k","Buffalo Grove, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=414&ao=344663&s=58&guid=000001672e48d5d581929a40801670d3&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c7d30a33&cb=1542669784706&jobListingId=2978197948"," 16 days ago"
"Software Engineer - - Troy, MI"," Siemens PLC  ","MI","Troy","$65k-$107k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fa772d65&cb=1542669785206&jobListingId=2987929532","7 days ago"
"Operations Supervisor Specialist - Building Automation - Plymouth, MI"," Siemens PLC  ","MI","Plymouth","$45k-$57k","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b4c88ff6&cb=1542669785207&jobListingId=2952090875"," 5 days ago"
"Client Service Administrator - Building Automation - Detroit"," Siemens PLC  ","MI","Plymouth","","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ddc04bc3&cb=1542669785209&jobListingId=3018005019"," 11 days ago"
"Associate Project Manager- Fire Safety Systems - Plymouth, MI"," Siemens  ","MI","Plymouth","$55k-$80k","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=182759&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_603ef16d&cb=1542669785210&jobListingId=3025416032"," 5 days ago"
"Solutions Operations Manager - Building Technology - Plymouth, MI"," Siemens  ","MI","Plymouth","$89k-$116k","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=182759&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_af88793b&cb=1542669785211&jobListingId=3025406748"," 5 days ago"
"Application Engineer Modeling & Simulation - Detroit, MI"," Siemens PLC  ","MI","Troy","$67k-$102k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_44d3ec2c&cb=1542669785212&jobListingId=2950849952"," 5 days ago"
"Sr Director of Finance-Any US Based Siemens"," Siemens PLC  ","MI","Livonia","$139k-$180k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e88cd9be&cb=1542669785214&jobListingId=3024104318"," 6 days ago"
"Strategic Student Program Software Development Intern (LCS"," Siemens PLC  ","MI","Troy","$29k-$47k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c56d361c&cb=1542669785215&jobListingId=2996807549","7 days ago"
"Services Project Manager"," Siemens PLC  ","MI","Troy","$71k-$102k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9adafdb4&cb=1542669785216&jobListingId=3022687005"," 7 days ago"
"Vice President of Global Marketing Execution"," Siemens PLC  New","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3beb2fc9&cb=1542669785217&jobListingId=3030327196","7 days ago"
"Director of Incubation Services"," Siemens PLC  ","MI","Livonia","$105k-$148k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d6248e7a&cb=1542669785218&jobListingId=3030327210","7 days ago"
"Application Support Engineer Student Intern (SSE, PK)"," Siemens PLC  ","MI","Northville","$47k-$61k","Northville, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6b90d4a8&cb=1542669785219&jobListingId=3025991337"," 4 days ago"
"Computational Electromagnetics Applications Engineer - Advanced"," Siemens PLC  ","MI","Northville","$67k-$102k","Northville, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c9593d77&cb=1542669785220&jobListingId=2994518494"," 5 days ago"
"Service Support Specialist - HVAC Controls - Plymouth, MI"," Siemens PLC  ","MI","Plymouth","$45k-$80k","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c4e3dba1&cb=1542669785222&jobListingId=2860381784"," 3 days ago"
"System Specialist - Building Automation - Grand Rapids, MI"," Siemens PLC  ","MI","Wyoming","$40k-$62k","Wyoming, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_61c51f2f&cb=1542669785223&jobListingId=2993036088"," 7 days ago"
"Focused Account Manager - Machine Tool Systems"," Siemens PLC  ","MI","Troy","$70k-$110k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c9cce5f3&cb=1542669785224&jobListingId=3012277640"," 17 days ago"
"Project Lead - Building Automation - Plymouth, MI"," Siemens  ","MI","Plymouth","","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=182759&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8b611634&cb=1542669785226&jobListingId=3025409646"," 5 days ago"
"Solution Architect - Applications Lifecycle Management (ALM) - Detroit, MI"," Siemens  ","MI","Southfield","$87k-$139k","Southfield, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=182759&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d5e28d25&cb=1542669785227&jobListingId=3025406482"," 5 days ago"
"Modeling Simulation Services Manager"," Siemens  ","MI","Livonia","$87k-$117k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=182759&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9b2147e7&cb=1542669785228&jobListingId=3025410770"," 5 days ago"
"Simulation Software Marketing Coordinator - Senior"," Siemens PLC  ","MI","Livonia","$51k-$72k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ab446e78&cb=1542669785230&jobListingId=3010537754"," 18 days ago"
"Modeling & Simulation Services Manager"," Siemens PLC  ","MI","Livonia","$87k-$117k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ef5a1829&cb=1542669785237&jobListingId=2999959259","7 days ago"
"Enterprise Sales Executive II - PLM Software - Detroit, MI"," Siemens PLC  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8784d95c&cb=1542669785238&jobListingId=2944648449"," 10 days ago"
"Senior Director of Digital Platforms"," Siemens PLC  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_60bd2d92&cb=1542669785239&jobListingId=3030327207"," Today"
"Security Installation Technician - Detroit"," Siemens PLC  ","MI","Plymouth","","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_91557545&cb=1542669785240&jobListingId=3023319587"," 6 days ago"
"Product Architect - Teamcenter Active Workspace - Major U.S. City (Detroit or Cincinnati preferred)"," Siemens  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=182759&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5508e3a3&cb=1542669785297&jobListingId=3025416736"," 5 days ago"
"CFD Engineering Student Co-op (ECS, RR)"," Siemens PLC  ","MI","Northville","","Northville, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1840910f&cb=1542669785299&jobListingId=2996158960"," 4 days ago"
"Building Automation - Service Technician - Detroit"," Siemens PLC  ","MI","Plymouth","$18-$28 per hour","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5f6a8414&cb=1542669785300&jobListingId=3023319591"," 6 days ago"
"ECAD Marketing Manager"," Siemens PLC  ","MI","Troy","$79k-$115k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=344663&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b9e1d3c9&cb=1542669785302&jobListingId=3028406871"," 2 days ago"
"Security Systems Installation Technician - Detroit, MI"," Siemens  ","MI","Plymouth","$14-$22 per hour","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=182759&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_44960e94&cb=1542669785304&jobListingId=3025416000"," 5 days ago"
"Fire Inspector - Detroit, MI"," Siemens  ","MI","Plymouth","","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=182759&s=58&guid=000001672e48d80291a5316a29e43437&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6d10d185&cb=1542669785306&jobListingId=3025407952"," 5 days ago"
"Watson Health - Practice Lead, NM"," IBM  ","MI","Lansing","","Lansing, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=201&ao=182837&s=149&guid=000001672e48da2b94d55a454905a5fd&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3149dbd7&cb=1542669785768&jobListingId=3007882209"," 20 days ago"
"Protect Technical Sales (Storage Sales)"," IBM  ","MI","Detroit","$77k-$99k","Detroit, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=182837&s=149&guid=000001672e48da2b94d55a454905a5fd&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4007ddbe&cb=1542669785769&jobListingId=2982541673"," 13 days ago"
"Automation Controls Engineering Manager - Flexible Location"," Siemens  ","MI","Troy","$65k-$88k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=201&ao=182759&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8bf01d69&cb=1542669785771&jobListingId=3008894958"," 19 days ago"
"Director of Incubation Services"," Siemens PLC  ","MI","Livonia","$105k-$148k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cc0b3b41&cb=1542669785772&jobListingId=3030327210"," Today"
"Software Engineer Troy, MI"," Siemens  ","MI","Troy","$65k-$107k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=203&ao=182759&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b692801a&cb=1542669785773&jobListingId=3014165502"," 15 days ago"
"Senior Director of Digital Platforms"," Siemens PLC  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=204&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ed67090c&cb=1542669785775&jobListingId=3030327207"," Today"
"Vice President of Global Marketing Execution"," Siemens PLC  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=205&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0b390c8d&cb=1542669785776&jobListingId=3030327196"," Today"
"Modeling & Simulation Services Manager"," Siemens PLC  ","MI","Livonia","$87k-$117k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=206&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_62803cb7&cb=1542669785777&jobListingId=2999959259"," Today"
"Controls Engineer-Siemens"," Cosma International  ","MI","Battle Creek","","Battle Creek, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=207&ao=353354&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6335328a&cb=1542669785778&jobListingId=2794769261"," 5 days ago"
"Staff Test Engineer – Syngo Dynamics: Cardiology image review and reporting software"," Siemens Healthineers  ","MI","Ann Arbor","$75k-$89k","Ann Arbor, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=208&ao=287968&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9258e4f7&cb=1542669785785&jobListingId=3017987121"," 11 days ago"
"Services Site Techician"," Siemens Gamesa Renewable Energy  ","MI","Wyoming","","Wyoming, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=209&ao=4127&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_43e5c941&cb=1542669785787&jobListingId=2732203203"," 24 days ago"
"Hemostasis and Hematology Sales Specialist"," Siemens Healthineers  ","MI","Ann Arbor","$19-$30 per hour","Ann Arbor, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=210&ao=287968&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f26808dd&cb=1542669785788&jobListingId=3007078336"," 21 days ago"
